1765653572.954029157,2025-12-13 19:19:32,1500,up,134217728,134217728
1765653574.069432490,2025-12-13 19:19:34,1500,up,134217728,134217728
1765653575.168706285,2025-12-13 19:19:35,1500,up,134217728,134217728
1765653576.280623211,2025-12-13 19:19:36,1500,up,134217728,134217728
1765653577.294257324,2025-12-13 19:19:37,1500,up,134217728,134217728
1765653578.304711644,2025-12-13 19:19:38,1500,up,134217728,134217728
1765653579.317403536,2025-12-13 19:19:39,1500,up,134217728,134217728
1765653580.329936442,2025-12-13 19:19:40,1500,up,134217728,134217728
1765653581.342509438,2025-12-13 19:19:41,1500,up,134217728,134217728
1765653582.357324016,2025-12-13 19:19:42,1500,up,134217728,134217728
1765653583.370058160,2025-12-13 19:19:43,1500,up,134217728,134217728
1765653584.383727851,2025-12-13 19:19:44,1500,up,134217728,134217728
1765653585.399164330,2025-12-13 19:19:45,1500,up,134217728,134217728
1765653586.413795865,2025-12-13 19:19:46,1500,up,134217728,134217728
1765653587.428539871,2025-12-13 19:19:47,1500,up,134217728,134217728
1765653588.441189415,2025-12-13 19:19:48,1500,up,134217728,134217728
1765653589.457236644,2025-12-13 19:19:49,1500,up,134217728,134217728
1765653590.472157054,2025-12-13 19:19:50,1500,up,134217728,134217728
1765653591.482402401,2025-12-13 19:19:51,1500,up,134217728,134217728
1765653592.494227590,2025-12-13 19:19:52,1500,up,134217728,134217728
1765653593.507237203,2025-12-13 19:19:53,1500,up,134217728,134217728
1765653594.519217046,2025-12-13 19:19:54,1500,up,134217728,134217728
1765653595.531202126,2025-12-13 19:19:55,1500,up,134217728,134217728
1765653596.542620559,2025-12-13 19:19:56,1500,up,134217728,134217728
1765653597.553694544,2025-12-13 19:19:57,1500,up,134217728,134217728
1765653598.564897475,2025-12-13 19:19:58,1500,up,134217728,134217728
1765653599.577450053,2025-12-13 19:19:59,1500,up,134217728,134217728
1765653600.589768555,2025-12-13 19:20:00,1500,up,134217728,134217728
1765653601.601241715,2025-12-13 19:20:01,1500,up,134217728,134217728
1765653602.612863602,2025-12-13 19:20:02,1500,up,134217728,134217728
1765653603.624018753,2025-12-13 19:20:03,1500,up,134217728,134217728
1765653604.635172226,2025-12-13 19:20:04,1500,up,134217728,134217728
1765653605.647137224,2025-12-13 19:20:05,1500,up,134217728,134217728
1765653606.660370310,2025-12-13 19:20:06,1500,up,134217728,134217728
1765653607.672773820,2025-12-13 19:20:07,1500,up,134217728,134217728
1765653608.684489969,2025-12-13 19:20:08,1500,up,134217728,134217728
1765653609.695267479,2025-12-13 19:20:09,1500,up,134217728,134217728
1765653610.709520209,2025-12-13 19:20:10,1500,up,134217728,134217728
1765653611.721444977,2025-12-13 19:20:11,1500,up,134217728,134217728
1765653612.733456943,2025-12-13 19:20:12,1500,up,134217728,134217728
1765653613.747952881,2025-12-13 19:20:13,1500,up,134217728,134217728
1765653614.760671448,2025-12-13 19:20:14,1500,up,134217728,134217728
1765653615.772402750,2025-12-13 19:20:15,1500,up,134217728,134217728
1765653616.783708882,2025-12-13 19:20:16,1500,up,134217728,134217728
1765653617.793757617,2025-12-13 19:20:17,1500,up,134217728,134217728
1765653618.804554624,2025-12-13 19:20:18,1500,up,134217728,134217728
1765653619.817118802,2025-12-13 19:20:19,1500,up,134217728,134217728
1765653620.830411648,2025-12-13 19:20:20,1500,up,134217728,134217728
1765653621.841915500,2025-12-13 19:20:21,1500,up,134217728,134217728
1765653622.854068725,2025-12-13 19:20:22,1500,up,134217728,134217728
1765653623.867631895,2025-12-13 19:20:23,1500,up,134217728,134217728
1765653624.879856127,2025-12-13 19:20:24,1500,up,134217728,134217728
1765653625.895478837,2025-12-13 19:20:25,1500,up,134217728,134217728
1765653626.906142336,2025-12-13 19:20:26,1500,up,134217728,134217728
